id,title,publicationDate,place,description,siteUrl,favoritesCount,commentsCount,rating
51514,"Нейросеть перерисовала героев «Простоквашино» в стиле Миядзаки",1727263552,"null","<p>Комментаторы отмечают похорошевшего Шарика.</p>","https://kudago.com/all/news/nejroset-pererisovala-geroev/",0,0,0.5
51512,"У Биржевого моста открыли пешеходный тоннель с подогревом",1727257885,"null","<p>Он предотвращает образование наледи.</p>","https://kudago.com/spb/news/u-birzhevogo-mosta-otkryili/",0,0,0.5
51504,"В Санкт-Петербурге открылся сказочный музей «Небылица-Водица»",1727256307,"null","<p>В нём обитают волшебные герои из подводного царства.</p>","https://kudago.com/spb/news/v-sankt-peterburge-otkryilsya-24-09-2024/",0,0,0.5
51508,"Опубликован список городов с самыми красивыми закатами",1727190495,"null","<p>Российских городов в нём нет.</p>","https://kudago.com/all/news/opublikovan-spisok-gorodov-s/",0,0,0.5
51509,"В Московской и Ленинградской областях проверят системы экстренного оповещения",1727190364,"null","<p>Систему тестируют несколько раз в год.</p>","https://kudago.com/all/news/proverka-sistem-ekstrennogo-opovesheniya-moskva-peterburg/",0,0,0.5
51507,"Марго Робби и Джейкоб Элорди сыграют в новой версии «Грозового перевала»",1727188635,"null","<p>Съёмки начнутся в следующем году.</p>","https://kudago.com/all/news/margo-robbi-i-dzhejkob-elordi/",0,0,0.5
51502,"По мотивам «Друзей» выйдет телевикторина",1727184979,"null","<p>В честь юбилея сериала.</p>","https://kudago.com/all/news/po-motivam-druzej-vyipustyat/",0,0,0.5
51500,"Идёт работа над мультсериалом про Чебурашку",1727184774,"null","<p>Он выйдет в следующем году.</p>","https://kudago.com/all/news/idyot-rabota-nad-multserialom/",0,0,0.5
51503,"Утопия по-русски: рецензия на сериал «Исправление и наказание»",1727184467,"null","<p>С 16 сентября на телеканале ТНТ стартовал второй сезон сериала «Исправление и наказание» с Анной Михалковой в главной роли. Фанаты комедии ждали продолжения истории два года. В новых сериях курс всё также взят на любовь и юмор. Каким обещает быть развитие сериала — читайте в нашей рецензии. Ещё больше материалов ищите в разделе <a href="https://kudago.com/spb/kino/">о кино</a>. </p>","https://kudago.com/all/news/utopiya-po-russki-recenziya-na-serial-ispravlenie-i-nakazanie/",0,0,0.5
51468,"Социальный хоррор: рецензия на фильм «Холли»",1727173125,"null","<p>До российского проката добралось неторопливое и пугающее кино бельгийки Фин Трох. Лента была показана в основном конкурсе 80-го Венецианского кинофестиваля, а затем на кинофестивале VOICES в Вологде. На большие экраны картину привезла кинопрокатная компания <strong>Arthouse</strong>, которая старается удивлять российского зрителя свежими арт-новинками. И «Холли» не исключение. Подробнее о фильме читайте в нашей рецензии. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про <a href="https://kudago.com/spb/kino/" target="_blank" title="киноафиша "><u>кино</u></a>.</p>","https://kudago.com/all/news/retsenziya-na-film-holli/",0,0,0.5
51498,"На «Балтийской» отремонтируют путевые стены",1727171101,"null","<p>Закрывать станцию не будут. </p>","https://kudago.com/spb/news/kapitalnyj-remont-na-baltijskoj/",0,0,0.5
51495,"В Ленобласти заметили воробья с белыми перьями",1727164164,"null","<p>Это не альбинос.</p>","https://kudago.com/spb/news/v-lenoblasti-zametili-belogo-vorobya/",0,0,0.5
51494,"Вышел новый трейлер второго «Гладиатора»",1727163938,"null","<p>Премьера ожидается в ноябре.</p>","https://kudago.com/all/news/novyj-trejler-vtorogo-gladiatora/",0,0,0.5
51493,"Вышел первый трейлер фильма о злодеях Marvel",1727163587,"null","<p>Премьера — в первой половине в следующего года.</p>","https://kudago.com/all/news/pervyj-trejler-gromoverzhcev/",0,0,0.5
51492,"В башне Олафа в Выборгском замке установили лифт",1727163085,"null","<p>Цитадель снова начнёт принимать гостей до конца декабря.</p>","https://kudago.com/spb/news/v-bashne-olafa-v-vyiborgskom-zamke-ustanovili-lift/",0,0,0.5
51489,"Джонни Депп получит премию за достижения в кинематографе на Римском кинофестивале",1727105398,"null","<p>Он состоится в октябре.</p>","https://kudago.com/all/news/dzhonni-depp-poluchit-premiyu-za/",0,0,0.5
51485,"Вышел новый трейлер экшен-комедии «Миссия: Красный» с Дуэйном Джонсоном и Крисом Эвансом",1727102706,"null","<p>В прокате лента появится в ноябре.</p>","https://kudago.com/all/news/vyishel-novyij-trejler-ekshen-/",0,0,0.5
51484,"В Австралии гигантский пингвинёнок стал звездой соцсетей",1727101864,"null","<p>Дело в его богатырских размерах.</p>","https://kudago.com/all/news/v-avstralii-gigantskij-ptenets/",0,0,0.5
51486,"Банк России выпустил памятные монеты в честь мультфильма «Ёжик в тумане»",1727101737,"null","<p>Мультику скоро исполнится 50 лет.</p>","https://kudago.com/all/news/bank-rossii-vyipustil-pamyatnyie-23-09-2024/",0,0,0.5
51471,"«Жизнь одна, никто не знает, что будет завтра»: интервью с организатором вечеринки «Белая» Андреем Резниковым",1727101131,"null","<p>В выходные пройдет масштабная <a href="https://kudago.com/spb/event/vecherinka-belaya/">вечеринка «Белая»</a> от создателей легендарного фестиваля Sensation. Зрители побывают в целом сказочном городе, где увидят воздушных гимнастов, впечатляющую видеографику и нескольких зарубежных звезд. Перед праздником танцевальной музыки и визуального искусства Андрей Резников рассказал, чего ждать гостям «Белой». </p>","https://kudago.com/spb/news/intervyu-s-organizatorami-belaya/",0,0,0.5
51483,"Linkin Park представит новый сингл на чемпионате мира по League of Legends",1727099107,"null","<p>По слухам, его используют в новом сезоне «Аркейна».</p>","https://kudago.com/all/news/linkin-park-predstavit-novyij/",0,0,0.5
51479,"В Выборгском районе после реконструкции открылся сад Александра Матросова",1727093351,"null","<p>Благоустройство провели по инициативе местных жителей.</p>","https://kudago.com/spb/news/v-vyiborgskom-rajone-posle/",0,0,0.5
51478,"Кинолог назвал самые популярные литературные клички собак",1727090659,"null","<p>Лидерами рейтинга стали Мастер и Маргарита.</p>","https://kudago.com/all/news/kinolog-nazval-samyie-populyarnyie-23-09-2024/",0,0,0.5
51476,"У Земли появится вторая Луна",1727090327,"null","<p>Но только на два месяца.</p>","https://kudago.com/all/news/u-zemli-poyavitsya-vtoraya-luna/",0,0,0.5
51475,"Скоро в Петербурге потеплеет",1727084425,"null","<p>Однако к субботе температура понизится.</p>","https://kudago.com/spb/news/skoro-v-peterburge-potepleet/",0,0,0.5
51467,"Вышел новый тизер продолжения «Игры в кальмара»",1726846896,"null","<p>Новые эпизоды покажут в конце года.</p>","https://kudago.com/all/news/novyj-tizer-igra-v-kalmara-2/",0,0,0.5
51464,"В России могут запретить повышать цены на такси во время чрезвычайных ситуаций",1726845564,"null","<p>Безопасный транспорт должен стать доступнее. </p>","https://kudago.com/all/news/v-rossii-mogut-zapretit-povyshat-ceny-na-taksi/",0,0,0.5
51465,"В Петербурге представили книгу о спорте в блокадном Ленинграде",1726845313,"null","<p>Она приурочена к юбилею снятия блокады.</p>","https://kudago.com/spb/news/v-peterburge-predstavili-knigu-o/",0,0,0.5
51462,"Нашли неизвестное произведение Моцарта",1726842243,"null","<p>Композитор написал его ещё подростком.</p>","https://kudago.com/all/news/nashli-neizvestnoe-proizvedenie/",0,0,0.5
51463,"Чарли Ханнэм сыграет маньяка Эда Гейна в третьем сезоне «Монстра»",1726842124,"null","<p>Образ этого серийного убийцы не раз находил отражение в кино.</p>","https://kudago.com/all/news/charli-hannem-syigraet-manyaka-eda/",0,0,0.5
51460,"Семьи пройдут испытание дачей в новом шоу «Парниковый эффект»",1726840894,"null","<p>Главный приз — 100 000 рублей.</p>","https://kudago.com/all/news/semi-projdut-ispyitanie-dachej-v/",0,0,0.5
51461,"Опубликован финальный трейлер нового «Джокера»",1726840627,"null","<p>Он выходит в мировой прокат в начале октября.</p>","https://kudago.com/all/news/finalnyij-trejler-novogo-dzhokera/",0,0,0.5
51458,"Гвен Стефани анонсировала новый альбом",1726840215,"null","<p>Он выйдет в ноябре.</p>","https://kudago.com/all/news/gven-stefani-anonsirovala-novyij/",0,0,0.5
51394,"Go по работам: кастинг-директор Татьяна Хречкова о режиссёрском видении, новых лицах в кино и будущем кастинга",1726838450,"null","<p>В России проходит фестиваль документального кино о новой культуре <a href="https://kudago.com/all/news/gid-po-kinofestivalyu-beat-weekend-2024/">Beat Weekend</a>, на котором зрителям демонстрируют фильм Bonnie про легендарного голливудского кастинг-директора Бонни Тиммерман, открывшего миру множество известных актёров. Мы попросили актрису Полину Сидихину поговорить с кастинг-директором Татьяной Хречковой. Получилась беседа о тонкостях профессии с пожеланиями для актёров.</p>","https://kudago.com/all/news/go-po-rabotam-kasting-direktor/",0,0,0.5
51237,"Go по работам: интерьерный фотограф о секретах отличного фото, правильной съёмке и силовых тренировках",1726834664,"null","<p>За каждой качественной фотографией квартиры стоит слаженная работа интерьерного фотографа с командой других специалистов. Всё для того, чтобы продемонстрировать интерьеры с лучшей стороны. Екатерина Титенко, герой рубрики <a href="https://kudago.com/spb/activity/go-po-rabotam/">Go по работам</a>, точно знает, как добавить тысячу очков к привлекательности вашей квартиры. Она рассказала нам о тонкостях своей профессии и карьерном пути, а также поделилась историями с работы. </p>","https://kudago.com/all/news/go-po-rabotam-interernyij/",0,0,0.5
51457,"Вышел трейлер новой версии «Преступления и наказания»",1726833145,"null","<p>Премьера — в конце октября.</p>","https://kudago.com/all/news/trejler-novoj-versii-prestupleniya-i-nakazaniya/",0,0,0.5
51456,"На улицах Петербурга заметили кабана",1726829438,"null","<p>И лису.</p>","https://kudago.com/spb/news/na-ulitsah-peterburga-zametili/",0,0,0.5
51455,"В Ленобласти появится экотропа для бёрдвотчеров",1726828776,"null","<p>Открытие осенью.</p>","https://kudago.com/spb/news/v-lenoblasti-poyavitsya-ekotropa/",0,0,0.5
51453,"Минпросвещения решило убрать гольф и чирлидинг из школьной программы",1726828560,"null","<p>По просьбам педагогов и учащихся.</p>","https://kudago.com/all/news/minprosvescheniya-reshilo-ubrat/",0,0,0.5
51450,"Появились новые кадры из сериала «Звездные войны: Опорная команда» с Джудом Лоу и пиратами-квадроберами",1726769432,"null","<p>Премьера зимой.</p>","https://kudago.com/all/news/poyavilis-novyie-kadryi-iz-seriala/",0,0,0.5
51449,"Элайджа Вуд путешествует с дочерью по Новой Зеландии в трейлере «Фантастического приключения»",1726769147,"null","<p>В России картина выйдет в октябре.</p>","https://kudago.com/all/news/v-trejlere-fantasticheskogo/",0,0,0.5
51447,"«Страсти Христовы» Мела Гибсона получат продолжение",1726757690,"null","<p>Съёмки стартуют в 2025 году.</p>","https://kudago.com/all/news/strasti-hristovyi-mela-gibsona/",0,0,0.5
51448,"Создатели Comedy Club объявили о завершении шоу",1726757613,"null","<p>Всего вышло 20 сезонов проекта.</p>","https://kudago.com/all/news/comedy-club-obyavil-o-zakrytii/",0,0,0.5
51445,"Появился трейлер австралийского «Офиса» с женщиной-боссом",1726754298,"null","<p>Премьера — в октябре.</p>","https://kudago.com/all/news/trejler-avstralijskogo-ofisa/",0,0,0.5
51440,"В окрестностях Петербурга заметили чёрных лебедей",1726747086,"null","<p>Они улетают на зимовку.</p>","https://kudago.com/spb/news/v-okrestnostyah-peterburga/",0,0,0.5
51441,"В Ленобласти начался сезон клюквы",1726746123,"null","<p>Помимо ягод из леса продолжают нести подосиновики.</p>","https://kudago.com/spb/news/v-lenoblasti-nachalsya-sezon-klyukvy/",0,0,0.5
51438,"В Петербурге неожиданно появилось северное сияние",1726741050,"null","<p>В прогнозе не было магнитной бури.</p>","https://kudago.com/spb/news/v-peterburge-neozhidanno/",0,0,0.5
51435,"Радости смерти: рецензия на фильм «Битлджус Битлджус»",1726677557,"null","<p>Спустя 35 лет после премьеры оригинального «Битлджуса» мрачный сказочник Тим Бёртон возвращается к своему фирменному стилю и ранним работам. Как итог — сиквел странноватой и скомканной истории про трикстера из загробного мира. Впрочем, не менее впечатляющий, чем первая часть. О триумфальном возвращении Бёртона и фильме-открытии Венецианского кинофестиваля читайте в нашей рецензии. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про <a href="https://kudago.com/spb/kino/" target="_blank" title="киноафиша "><u>кино</u></a>.</p>","https://kudago.com/all/news/retsenziya-na-film-bitldzhus-bitldzhus/",0,0,0.5
51433,"В Казахстане нашли кота, потерявшегося в аэропорту месяц назад",1726673377,"null","<p>Он здоров, но сильно похудел.</p>","https://kudago.com/all/news/v-kazahstane-nashli-kota/",0,0,0.5
51431,"Опубликован трейлер фильма «Мелочи жизни» с Киллианом Мёрфи",1726670699,"null","<p>В России картина выйдет весной.</p>","https://kudago.com/all/news/trejler-filma-melochi-zhizni/",0,0,0.5
51430,"Индекс счастья россиян упал до минимальных показателей с 2014 года",1726670429,"null","<p>Уровень медленно снижался в течение лета.</p>","https://kudago.com/all/news/indeks-schastya-upal-do/",0,0,0.5
51429,"Появился первый трейлер комедии «Братья» с Питером Динклейджем и Джошем Бролином",1726670316,"null","<p>Её выход намечен на начало октября.</p>","https://kudago.com/all/news/trejler-komedii-bratya/",0,0,0.5
51428,"Вышел трейлер фантастического фильма «Микки 17» с Робертом Паттинсоном",1726670191,"null","<p>Премьера состоится в начале следующего года.</p>","https://kudago.com/all/news/trejler-mikki-17-s-robertom-pattinsonom/",0,0,0.5
51427,"Звезда «Гарри Поттера» сыграет злодейку в «Бриджертонах»",1726661529,"null","<p>Съёмки нового сезона уже начались.</p>","https://kudago.com/all/news/zvezda-garri-pottera-syigraet/",0,0,0.5
51425,"В Ленобласти ждут первые заморозки",1726661300,"null","<p>Их прогнозируют в выходные.</p>","https://kudago.com/spb/news/v-lenoblasti-zhdut-pervyie/",0,0,0.5
51422,"В посёлке Репино благоустроили парк и пляж",1726652417,"null","<p>«Дюны» теперь украшает фигура тюленя.</p>","https://kudago.com/spb/news/v-repino-blagoustroili-park-i/",0,0,0.5
51419,"Правила игры: рецензия на фильм «Виды доброты» Йоргоса Лантимоса",1726590847,"null","<p>Сейчас на больших экранах и в сети можно увидеть фильм Йоргоса Лантимоса «Виды доброты», который принёс Джесси Племонсу награду за лучшую мужскую роль на Каннском фестивале. Чем хорош новый фильм популярного режиссёра и почему он совсем не похож на «Бедных-несчастных», читайте в нашей рецензии. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про <a href="https://kudago.com/spb/kino/" target="_blank" title="киноафиша "><u>кино</u></a>.</p>","https://kudago.com/all/news/retsenziya-na-film-vidyi-dobrotyi/",0,0,0.5
51416,"Стало известно, когда выйдет сериал о Гарри Поттере",1726584634,"null","<p>Сейчас идёт работа над сценарием.</p>","https://kudago.com/all/news/serial-o-garri-pottere-obeschayut-v/",0,0,0.5
51412,"Стало известно, когда выключат фонтаны «Петергофа»",1726578999,"null","<p>В сентябре график работы парков и музеев изменится из-за праздника фонтанов.</p>","https://kudago.com/spb/news/kogda-vyklyuchat-fontany-petergofa/",0,0,0.5
51413,"Кинолог назвал самые популярные осенние имена для собак",1726577183,"null","<p>Лидируют Ветер, Осень и Дождь.</p>","https://kudago.com/all/news/kinolog-nazval-samyie-populyarnyie/",0,0,0.5
51411,"В Ленобласти ловили гималайского медведя и заметили лося на шоссе",1726573995,"null","<p>Оба события произошли в окрестностях Гатчины.</p>","https://kudago.com/spb/news/v-lenoblasti-lovili-gimalajskogo/",0,0,0.5
51410,"Был объявлен шорт-лист Букеровской премии",1726573815,"null","<p>Победитель станет известен в середине ноября.</p>","https://kudago.com/all/news/short-list-bukerovskoj-premii/",0,0,0.5
51408,"«Эмили в Париже» получила пятый сезон",1726567675,"null","<p>В нём действие переместится в Рим.</p>","https://kudago.com/all/news/emili-v-parizhe-poluchila-pyatyij/",0,0,0.5
51409,"Новая книга Виктора Пелевина получила название «Круть»",1726566386,"null","<p>Действие детективного романа разворачивается в уголовном мире.</p>","https://kudago.com/all/news/novaya-kniga-viktora-pelevina-nazyvaetsya-krut/",0,0,0.5
51404,"Вышел дебютный клип One Fish Orchestra «Пинабалерина»",1726502258,"null","<p>Видео One Fish Orchestra выполнено в необычном формате кинотанца.</p>","https://kudago.com/all/news/pinabalerina---kinotanets-na/",2,0,0.8807970779778823
51405,"Эксперты выяснили, сколько денег нужно россиянам для счастья",1726501282,"null","<p>Самые высокие запросы у жителей Москвы и Владивостока.</p>","https://kudago.com/all/news/ekspertyi-vyiyasnili-skolko-deneg/",0,0,0.5
51402,"В Петербурге восстановили три фонтана",1726498462,"null","<p>Они находятся в историческом центре города.</p>","https://kudago.com/spb/news/v-peterburge-vosstanovili-tri/",0,0,0.5
51401,"Старая (не)добрая комедия: рецензия на фильм «Ненасытные люди»",1726496880,"null","<p>Потси Пончироли, режиссёр фильма «Старый Генри», пробует заигрывать со смешением жанров. Поэтому пытается вместить в один флакон чёрную комедию с отчаянной драмой. А ещё дотянуться до почерка всем известных режиссёров — например, <a href="https://kudago.com/all/quiz/kto-tyi-iz-geroev-kventina/" target="_blank" title="Тест: кто вы из вселенной Тарантино?">Тарантино</a> или братьев Коэн. Но ни того, ни другого, кажется, не получается. Однако, возможно, кого-то порадует возвращение Джозефа Гордона-Левитта на большие экраны. Каким в итоге получился фильм «Ненасытные люди», читайте в нашей рецензии. Ещё больше обзоров премьер и рецензий на фильмы ищите у нас на сайте в разделе про <a href="https://kudago.com/spb/kino/" target="_blank" title="киноафиша "><u>кино</u></a>. </p>","https://kudago.com/all/news/retsenziya-na-film-nenasyitnyie/",0,0,0.5
51400,"Умерла самая старая кошка в мире",1726496255,"null","<p>Она жила в Великобритании.</p>","https://kudago.com/all/news/umerla-samaya-staraya-koshka-v-mire/",0,0,0.5
51398,"Названы лауреаты премии «Эмми»",1726494131,"null","<p>Лучшим стал «Сёгун».</p>","https://kudago.com/all/news/laureaty-premii-emmi/",0,0,0.5
51396,"По Выборгскому шоссе гуляют лошади",1726489945,"null","<p>Их видят не в первый раз.</p>","https://kudago.com/spb/news/po-vyiborgskomu-shosse-gulyayut/",0,0,0.5
51393,"В Ленобласти объявился глухарь-драчун",1726489869,"null","<p>Он прогоняет со своей территории фотографов и грибников.</p>","https://kudago.com/spb/news/v-lenoblasti-obyavilsya-gluhar-/",0,0,0.5
51392,"Русский музей предупредил о закрытии нескольких залов",1726483114,"null","<p>В Михайловском дворце готовят выставку к 225-летию Карла Брюллова.</p>","https://kudago.com/spb/news/russkij-muzej-predupredil-o/",0,0,0.5
51390,"Группа «Сироткин» запишет совместный трек с начинающим артистом",1726480835,"null","<p>Выбрать счастливчика поможет ряд заданий.</p>","https://kudago.com/all/news/gruppa-sirotkin-zapishet/",0,0,0.5
51389,"В Петербурге начинает холодать",1726480589,"null","<p>Однако осадков метеорологи не обещают.</p>","https://kudago.com/spb/news/v-peterburge-nachinaet-holodat/",0,0,0.5
51382,"Стали известны лауреаты Шнобелевской премии",1726252651,"null","<p>Её вручают в 34-й раз.</p>","https://kudago.com/all/news/stali-izvestnyi-laureatyi/",0,0,0.5
51381,"Несмотря на засуху, грибники несут из леса полные корзины",1726252539,"null","<p>А ещё в Ленобласти появилась клюква.</p>","https://kudago.com/spb/news/nesmotrya-na-zasuhu-gribniki/",0,0,0.5
51380,"Опубликован тизер шоу про юного Декстера",1726252424,"null","<p>Премьера — зимой.</p>","https://kudago.com/all/news/opublikovan-tizer-shou-pro-yunogo/",0,0,0.5
51383,"Худеющий кот Крошик хотел сбежать из реабилитационного центра",1726252327,"null","<p>Но застрял.</p>","https://kudago.com/all/news/hudeyuschij-kot-kroshik-hotel/",0,0,0.5
51379,"Август 2024 года стал самым жарким в истории наблюдений",1726234002,"null","<p>Синоптики предсказывают новые температурные рекорды.</p>","https://kudago.com/all/news/avgust-2024-goda-stal-samyim/",0,0,0.5
51378,"На Парашютной снова пасутся чёрные свиньи",1726231956,"null","<p>Сначала их приняли за кабанов.</p>","https://kudago.com/spb/news/na-parashyutnoj-snova-pasutsya/",0,0,0.5
51377,"«Аэрофлот» запускает рейсы между Петербургом и Бангкоком",1726228609,"null","<p>А ещё из Пулкова станут чаще летать в Тунис.</p>","https://kudago.com/spb/news/aeroflot-zapuskaet-rejsyi-mezhdu/",0,0,0.5
51376,"Над Подмосковьем и Ленобластью наблюдали северное сияние",1726228476,"null","<p>В выходные есть шанс на повторение небесного шоу.</p>","https://kudago.com/all/news/nad-podmoskovem-i-lenoblastyu/",0,0,0.5
51375,"В Петербурге объявили оранжевый уровень опасности из-за жары",1726221371,"null","<p>В Ленобласти ситуация не лучше.</p>","https://kudago.com/spb/news/v-peterburge-obyavili-oranzhevyij-uroven-opasnosti-iz-za-zhary/",0,0,0.5
51372,"В Новгороде нашли берестяную грамоту с пожеланием удавиться",1726154834,"null","<p>Сообщению около 900 лет.</p>","https://kudago.com/all/news/v-novgorode-nashli-berestyanuyu/",0,0,0.5
51371,"Музей-усадьба художника Ильи Репина закрывается на реставрацию",1726153285,"null","<p>Работы продлятся почти два года.</p>","https://kudago.com/spb/news/muzej-usadba-hudozhnika-ili/",0,0,0.5
51368,"У станции «Рыбацкое» построят перехватывающую парковку",1726151610,"null","<p>Идёт поиск исполнителя.</p>","https://kudago.com/spb/news/u-metro-ryibatskoe-postroyat/",0,0,0.5
51367,"Майкл Б. Джордан снимет свою версию «Аферы Томаса Крауна»",1726149187,"null","<p>И исполнит в ней главную роль.</p>","https://kudago.com/all/news/majkl-b-dzhordan-snimet-svoyu/",0,0,0.5
51364,"Обновленную экспозицию петербургского Центра культурного наследия представят в октябре",1726146548,"null","<p>Также в музейно-просветительском пространстве появился аудиогид.</p>","https://kudago.com/spb/news/obnovlennuyu-ekspozitsiyu/",0,0,0.5
51361,"В Петербурге показали, какими должны быть козырьки для внутренних дворов",1726146442,"null","<p>В разработке образцов участвовал КГИОП.</p>","https://kudago.com/spb/news/v-peterburge-pokazali-kakimi/",0,0,0.5
